Year,Month,Monthly_Top10,Sensor_ID,Monthly_Counts,Location,Sensor_Description,Latitude,Longitude
2020,December,7,6,494740,"{'latitude': '-37.81911704', 'longitude': '144.96558256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders Street Station Underpass,-37.81911704,144.96558256
2020,December,8,55,479460,"{'latitude': '-37.80988941', 'longitude': '144.96134331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Elizabeth St-La Trobe St (East),-37.80988941,144.96134331
2020,December,9,47,477188,"{'latitude': '-37.81160331', 'longitude': '144.96220077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Central-Elizabeth St (East),-37.81160331,144.96220077
2020,February,0,22,1209332,"{'latitude': '-37.81786445', 'longitude': '144.96506823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Elizabeth St (East),-37.81786445,144.96506823
2020,February,1,41,1174631,"{'latitude': '-37.81668633', 'longitude': '144.96689733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders La-Swanston St (West),-37.81668633,144.96689733
2020,February,2,6,1006221,"{'latitude': '-37.81911704', 'longitude': '144.96558256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders Street Station Underpass,-37.81911704,144.96558256
2020,February,3,35,1002477,"{'latitude': '-37.82017828', 'longitude': '144.96508877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Southbank,-37.82017828,144.96508877
2020,February,4,5,942341,"{'latitude': '-37.81874249', 'longitude': '144.96787656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Princes Bridge,-37.81874249,144.96787656
2020,February,5,4,905988,"{'latitude': '-37.81487988', 'longitude': '144.9660878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Town Hall (West),-37.81487988,144.9660878
2020,February,6,24,888466,"{'latitude': '-37.81887962', 'longitude': '144.95449198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Spencer St-Collins St (North),-37.81887962,144.95449198
2020,February,7,1,799619,"{'latitude': '-37.8134944', 'longitude': '144.96515324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (North),-37.8134944,144.96515324
2020,February,8,3,741496,"{'latitude': '-37.81101523', 'longitude': '144.96429485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Central,-37.81101523,144.96429485
2020,February,9,28,701412,"{'latitude': '-37.82129924', 'longitude': '144.96879309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Arts Centre,-37.82129924,144.96879309
2020,January,0,41,1354171,"{'latitude': '-37.81668633', 'longitude': '144.96689733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders La-Swanston St (West),-37.81668633,144.96689733
2020,January,1,22,1290280,"{'latitude': '-37.81786445', 'longitude': '144.96506823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Elizabeth St (East),-37.81786445,144.96506823
2020,January,2,5,1247383,"{'latitude': '-37.81874249', 'longitude': '144.96787656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Princes Bridge,-37.81874249,144.96787656
2020,January,3,4,1030896,"{'latitude': '-37.81487988', 'longitude': '144.9660878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Town Hall (West),-37.81487988,144.9660878
2020,January,4,6,1019459,"{'latitude': '-37.81911704', 'longitude': '144.96558256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders Street Station Underpass,-37.81911704,144.96558256
2020,January,5,24,935880,"{'latitude': '-37.81887962', 'longitude': '144.95449198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Spencer St-Collins St (North),-37.81887962,144.95449198
2020,January,6,35,910977,"{'latitude': '-37.82017828', 'longitude': '144.96508877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Southbank,-37.82017828,144.96508877
2020,January,7,28,893317,"{'latitude': '-37.82129924', 'longitude': '144.96879309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Arts Centre,-37.82129924,144.96879309
2020,January,8,1,892048,"{'latitude': '-37.8134944', 'longitude': '144.96515324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (North),-37.8134944,144.96515324
2020,January,9,25,771333,"{'latitude': '-37.82401776', 'longitude': '144.95604426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Convention Exhibition Centre,-37.82401776,144.95604426
2020,July,0,22,391523,"{'latitude': '-37.81786445', 'longitude': '144.96506823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Elizabeth St (East),-37.81786445,144.96506823
2020,July,1,41,290935,"{'latitude': '-37.81668633', 'longitude': '144.96689733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders La-Swanston St (West),-37.81668633,144.96689733
2020,July,2,55,287679,"{'latitude': '-37.80988941', 'longitude': '144.96134331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Elizabeth St-La Trobe St (East),-37.80988941,144.96134331
2020,July,3,4,222709,"{'latitude': '-37.81487988', 'longitude': '144.9660878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Town Hall (West),-37.81487988,144.9660878
2020,July,4,1,216577,"{'latitude': '-37.8134944', 'longitude': '144.96515324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (North),-37.8134944,144.96515324
2020,July,5,47,205960,"{'latitude': '-37.81160331', 'longitude': '144.96220077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Central-Elizabeth St (East),-37.81160331,144.96220077
2020,July,6,3,193613,"{'latitude': '-37.81101523', 'longitude': '144.96429485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Central,-37.81101523,144.96429485
2020,July,7,24,182899,"{'latitude': '-37.81887962', 'longitude': '144.95449198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Spencer St-Collins St (North),-37.81887962,144.95449198
2020,July,8,5,169971,"{'latitude': '-37.81874249', 'longitude': '144.96787656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Princes Bridge,-37.81874249,144.96787656
2020,July,9,25,168589,"{'latitude': '-37.82401776', 'longitude': '144.95604426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Convention Exhibition Centre,-37.82401776,144.95604426
2020,June,0,22,557724,"{'latitude': '-37.81786445', 'longitude': '144.96506823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Elizabeth St (East),-37.81786445,144.96506823
2020,June,1,41,482013,"{'latitude': '-37.81668633', 'longitude': '144.96689733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders La-Swanston St (West),-37.81668633,144.96689733
2020,June,2,1,424476,"{'latitude': '-37.8134944', 'longitude': '144.96515324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (North),-37.8134944,144.96515324
2020,June,3,4,394408,"{'latitude': '-37.81487988', 'longitude': '144.9660878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Town Hall (West),-37.81487988,144.9660878
2020,June,4,55,385350,"{'latitude': '-37.80988941', 'longitude': '144.96134331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Elizabeth St-La Trobe St (East),-37.80988941,144.96134331
2020,June,5,3,352121,"{'latitude': '-37.81101523', 'longitude': '144.96429485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Central,-37.81101523,144.96429485
2020,June,6,47,302881,"{'latitude': '-37.81160331', 'longitude': '144.96220077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Central-Elizabeth St (East),-37.81160331,144.96220077
2020,June,7,66,277962,"{'latitude': '-37.81057845', 'longitude': '144.96444294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",State Library - New,-37.81057845,144.96444294
2020,June,8,15,277962,"{'latitude': '-37.81064378', 'longitude': '144.96447132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",State Library,-37.81064378,144.96447132
2020,June,9,5,274311,"{'latitude': '-37.81874249', 'longitude': '144.96787656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Princes Bridge,-37.81874249,144.96787656
2020,March,0,22,960996,"{'latitude': '-37.81786445', 'longitude': '144.96506823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Elizabeth St (East),-37.81786445,144.96506823
2020,March,1,35,816192,"{'latitude': '-37.82017828', 'longitude': '144.96508877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Southbank,-37.82017828,144.96508877
2020,March,2,41,813394,"{'latitude': '-37.81668633', 'longitude': '144.96689733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders La-Swanston St (West),-37.81668633,144.96689733
2020,March,3,6,660488,"{'latitude': '-37.81911704', 'longitude': '144.96558256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders Street Station Underpass,-37.81911704,144.96558256
2020,March,4,4,634135,"{'latitude': '-37.81487988', 'longitude': '144.9660878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Town Hall (West),-37.81487988,144.9660878
2020,March,5,5,595265,"{'latitude': '-37.81874249', 'longitude': '144.96787656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Princes Bridge,-37.81874249,144.96787656
2020,March,6,24,586391,"{'latitude': '-37.81887962', 'longitude': '144.95449198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Spencer St-Collins St (North),-37.81887962,144.95449198
2020,March,7,1,560956,"{'latitude': '-37.8134944', 'longitude': '144.96515324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (North),-37.8134944,144.96515324
2020,March,8,3,560572,"{'latitude': '-37.81101523', 'longitude': '144.96429485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Central,-37.81101523,144.96429485
2020,March,9,55,532240,"{'latitude': '-37.80988941', 'longitude': '144.96134331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Elizabeth St-La Trobe St (East),-37.80988941,144.96134331
2020,May,0,22,445791,"{'latitude': '-37.81786445', 'longitude': '144.96506823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Elizabeth St (East),-37.81786445,144.96506823
2020,May,1,55,299323,"{'latitude': '-37.80988941', 'longitude': '144.96134331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Elizabeth St-La Trobe St (East),-37.80988941,144.96134331
2020,May,2,41,284010,"{'latitude': '-37.81668633', 'longitude': '144.96689733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders La-Swanston St (West),-37.81668633,144.96689733
